card_id,total_amount,avg_amount,transaction_count,activity_days,unique_merchants,unique_cities,weekend_ratio,avg_hour,auto_spending_ratio,cash_withdrawal_ratio,incoming_transfer_ratio,cluster,cluster_label
11009,64478431.77,34703.13873519914,1858.0,55.0,309.0,6.0,0.41119483315392896,13.47524219590958,0.3947530000542381,0.08816901782411324,0.0,0,Автолюбитель
11010,51384966.2,18483.800791366906,2780.0,134.0,370.0,6.0,0.4025179856115108,13.633093525179856,0.01893104466029599,0.16917399470820318,0.06866781922686171,1,Обычный клиент
11011,109593653.1,20871.006113121308,5251.0,409.0,459.0,6.0,0.39763854503904017,13.427537611883452,0.21441713169793042,0.15158724552088138,0.05066696877905241,0,Автолюбитель
11012,26430824.4,28147.842811501596,939.0,74.0,59.0,6.0,0.3865814696485623,13.529286474973375,0.0023393780331725108,0.9357634716834637,0.0,3,Обычный клиент
11013,292653677.5,16255.828334166528,18003.0,680.0,500.0,6.0,0.3843248347497639,13.469421763039493,0.0872558576681477,0.10426658656971771,0.14540205099592504,5,Неопределенный клиент
11014,243613136.16,9436.88305868681,25815.0,567.0,500.0,6.0,0.38036025566531084,13.561882626380012,0.08039021851899467,0.13310858564992417,0.017440214296201028,4,Неопределенный клиент
11015,89143164.29,22688.51216340036,3929.0,520.0,410.0,6.0,0.38075846271315855,13.518452532451006,0.1072754357124919,0.2951319959252481,0.05164477934643439,7,Неопределенный клиент
11016,560078189.58,31070.575256851218,18026.0,689.0,499.0,6.0,0.3775657383778986,13.590979695994674,0.014712267935623687,0.05107858247694488,0.08234426585078164,7,Неопределенный клиент
11017,226082235.1,18596.877116064818,12157.0,485.0,493.0,6.0,0.3791231389323024,13.601628691288969,0.19415293992729993,0.17721427772632634,0.10420099000516295,0,Автолюбитель
11018,90932632.32,22380.66264336697,4063.0,240.0,434.0,6.0,0.3876445975879892,13.437607679054885,0.01101091626245358,0.14801067181951344,0.048928414546968224,7,Неопределенный клиент
11019,27333597.54,74276.08027173913,368.0,42.0,44.0,6.0,0.36141304347826086,13.55163043478261,0.008519129970331744,0.2490341781771914,0.029196736318083654,3,Обычный клиент
11020,9912588.12,11871.363017964071,835.0,122.0,199.0,6.0,0.4239520958083832,13.708982035928143,0.0,0.0,0.0,6,Обычный клиент
11021,236552280.91,17376.939756850068,13613.0,489.0,496.0,6.0,0.38095937706603983,13.51325938441196,0.021129793721590375,0.10028649864942873,0.1339147638658886,5,Неопределенный клиент
11022,200316672.54,35745.3020235546,5604.0,291.0,467.0,6.0,0.3834760885082084,13.388829407566025,0.05726437352691862,0.08927364743655601,0.031339180959819676,7,Неопределенный клиент
11023,108063216.9,33016.56489459212,3273.0,161.0,384.0,6.0,0.3929117018026276,13.595783684692941,0.009797053802124965,0.1025695913740654,0.039494226365197165,7,Неопределенный клиент
11024,66870051.96,21996.727618421053,3040.0,100.0,342.0,6.0,0.39539473684210524,13.517105263157895,0.07512428408168385,0.0734559022466176,0.12330007601806565,5,Неопределенный клиент
11025,89268074.06,28195.854093493366,3166.0,370.0,218.0,6.0,0.3932406822488945,13.370183196462413,0.012058333075232472,0.6804672402719472,0.047059197302458305,3,Обычный клиент
11026,19271913.05,9391.77049220273,2052.0,548.0,307.0,6.0,0.3820662768031189,13.709551656920079,0.0003063712452770743,0.18078122244330072,0.0,6,Обычный клиент
11027,4150878.54,12851.017151702787,323.0,79.0,88.0,6.0,0.35294117647058826,13.879256965944272,0.0002333843283210113,0.11419269328945482,0.0,6,Обычный клиент
11028,8331445.62,26035.7675625,320.0,21.0,23.0,6.0,0.421875,13.440625,0.0011707368018564826,0.9790617825577309,0.0,3,Обычный клиент
11029,19244534.01,3954.8980702836006,4866.0,516.0,404.0,6.0,0.39395807644882863,13.546855733662145,0.012807148246454214,0.3448251849876826,0.16375650448914142,5,Неопределенный клиент
11030,22266946.72,16147.169485134154,1379.0,95.0,242.0,6.0,0.39521392313270487,13.307469180565628,0.02698648528494795,0.2166439818022792,0.06764307154187146,1,Обычный клиент
11031,32802432.96,28036.267487179488,1170.0,112.0,237.0,6.0,0.38290598290598293,13.842735042735043,0.015650825066117292,0.05179493856665442,0.0,6,Обычный клиент
11032,1098790.65,4343.046047430829,253.0,29.0,49.0,5.0,0.3715415019762846,13.391304347826088,0.010568537327834016,0.3312732957820491,0.18015799460980125,5,Неопределенный клиент
11033,270968149.49,26865.76933273845,10086.0,703.0,495.0,6.0,0.38568312512393416,13.509914733293675,0.20522347296043456,0.11911732083918287,0.032892954529067,0,Автолюбитель
11034,4648731.95,9975.819635193133,466.0,40.0,72.0,6.0,0.463519313304721,13.55793991416309,0.00483805481621714,0.13423015280543332,0.0752316876433368,5,Неопределенный клиент
11035,108429596.28,56799.15991618649,1909.0,273.0,282.0,6.0,0.39706652697747513,13.401781037192247,0.02359288882155377,0.08879494464903674,0.044610227797114876,7,Неопределенный клиент
11036,303946785.22,35342.64944418605,8600.0,443.0,495.0,6.0,0.3843023255813954,13.387209302325582,0.10472001625864077,0.09593784641904889,0.036807460299020295,7,Неопределенный клиент
11037,256632227.86,8091.314684869313,31717.0,715.0,500.0,6.0,0.380489958066652,13.534098433016995,0.09359939330419527,0.15997601058272634,0.019620858853109126,4,Неопределенный клиент
11038,147204934.37,18416.731436256727,7993.0,666.0,491.0,6.0,0.37119979982484674,13.466908544976855,0.026792644872125827,0.18798282896174087,0.048412296982433004,4,Неопределенный клиент
11039,1225905.46,29900.133170731708,41.0,87.0,14.0,5.0,0.4146341463414634,12.536585365853659,0.0,0.31650075202373273,0.003248456043258018,2,Неопределенный клиент
11040,133722388.43,8712.123814580755,15349.0,321.0,500.0,6.0,0.3911003974200274,13.565444002866636,0.1827615782737332,0.14988514814399953,0.02178681927690124,0,Автолюбитель
11041,62620336.89,14881.258766634981,4208.0,724.0,460.0,6.0,0.3913973384030418,13.560836501901141,0.0,0.0,0.0,6,Обычный клиент
11042,4594210.54,24437.290106382978,188.0,248.0,49.0,6.0,0.4521276595744681,13.691489361702128,0.06254286509037524,0.29776606624562746,0.01679192743308625,2,Неопределенный клиент
11043,14077656.5,25503.0009057971,552.0,31.0,127.0,6.0,0.38768115942028986,13.422101449275363,0.05221370829725814,0.12274770307117523,0.030096299053752305,1,Обычный клиент
11044,51833165.49,21696.595014650484,2389.0,142.0,349.0,6.0,0.36291335286730847,13.57806613645877,0.17886802305733537,0.15594262714978166,0.046478208830691266,0,Автолюбитель
11045,12991400.11,27009.147837837838,481.0,76.0,81.0,6.0,0.3264033264033264,14.122661122661123,0.058759349534035714,0.36924426615939243,0.06931372772568699,1,Обычный клиент
11046,8039461.91,28208.638280701754,285.0,389.0,48.0,5.0,0.4245614035087719,13.312280701754386,0.016821684276130865,0.3350970537778193,0.014142508699316669,2,Неопределенный клиент
11047,224892327.74,7126.769164025859,31556.0,728.0,500.0,6.0,0.3888008619596907,13.530295347952846,0.07959171724476899,0.18358563146597096,0.020307615763931176,4,Неопределенный клиент
11048,32797905.19,24586.135824587705,1334.0,203.0,283.0,6.0,0.4025487256371814,13.436281859070466,0.0,0.0,0.0,6,Обычный клиент
11049,56617231.57,27917.767046351084,2028.0,155.0,114.0,6.0,0.3826429980276134,13.447731755424064,0.0005768466435809518,0.918819210290822,0.0,3,Обычный клиент
11050,153227174.34,16552.573656692235,9257.0,498.0,496.0,6.0,0.3939721291995247,13.585718915415361,0.10465412887153812,0.19035135331335248,0.08346127392275189,0,Автолюбитель
11051,85444761.1,14469.900270956816,5905.0,223.0,456.0,6.0,0.39508890770533445,13.520406435224386,0.10094543771859175,0.2270823834043115,0.1350675884796874,5,Неопределенный клиент
11052,8328500.19,4096.6552828332515,2033.0,209.0,257.0,6.0,0.36694540088539107,13.475159862272504,0.012315857316441988,0.3825418655600703,0.14269095670153306,5,Неопределенный клиент
11053,3354679.31,13919.831161825727,241.0,34.0,66.0,6.0,0.43983402489626555,14.062240663900415,0.0,0.0,0.0,6,Обычный клиент
11054,154953959.73,15395.326351713858,10065.0,334.0,492.0,6.0,0.38152011922503726,13.561351217088921,0.09561370626356179,0.10502474430699726,0.1656712951687795,5,Неопределенный клиент
11055,47618060.82,22621.406565320664,2105.0,103.0,316.0,6.0,0.3605700712589074,13.501662707838479,0.030878886176364875,0.12564560372620398,0.05581933502179941,1,Обычный клиент
11056,53359648.45,38305.56241923905,1393.0,194.0,195.0,6.0,0.4012921751615219,13.46661880832735,0.011045038659732774,0.28731448660809156,0.032136177426408806,1,Обычный клиент
11057,38974783.93,7105.703542388332,5485.0,615.0,433.0,6.0,0.39453053783044667,13.516317228805834,0.009755733878676566,0.23587045451004762,0.09548172984573106,5,Неопределенный клиент
11058,95513322.24,27895.24598130841,3424.0,247.0,184.0,6.0,0.379964953271028,13.41501168224299,0.0016401056556945496,0.9283312308747936,0.0,3,Обычный клиент
11059,3321918.08,17392.241256544505,191.0,8.0,57.0,6.0,0.41361256544502617,13.884816753926701,0.038091887563946186,0.15503091515128511,0.0600570559524454,1,Обычный клиент
11060,136787073.68,30458.043571587623,4491.0,350.0,221.0,6.0,0.3787575150300601,13.557782231128925,0.002076620417105483,0.865008635807231,0.0,3,Обычный клиент
11061,105236435.97,33472.14884541985,3144.0,89.0,423.0,6.0,0.4068066157760814,13.474554707379134,0.020155685722810596,0.09895812133896993,0.0,7,Неопределенный клиент
11062,206013.57,5150.33925,40.0,9.0,22.0,5.0,0.325,14.325,0.05369340475969617,0.407740130904969,0.0,1,Обычный клиент
11063,208243396.75,28401.990827877795,7332.0,612.0,323.0,6.0,0.3974358974358974,13.58960720130933,0.0020907420201308254,0.9025928453599333,0.0,3,Обычный клиент
11064,76782575.51,67590.29534330986,1136.0,174.0,154.0,6.0,0.37235915492957744,13.453345070422536,0.0543516486947808,0.15743155162105343,0.028887721664287266,7,Неопределенный клиент
11065,24812051.64,15147.772673992675,1638.0,100.0,282.0,6.0,0.3498168498168498,13.486568986568987,0.025949551022295066,0.19369619528971768,0.06517188112703767,1,Обычный клиент
11066,2479541.96,37008.08895522388,67.0,102.0,17.0,6.0,0.44776119402985076,14.08955223880597,0.030306871677218968,0.17180592499430822,0.06502377156787459,1,Обычный клиент
11067,37653762.11,13481.475871822413,2793.0,436.0,411.0,6.0,0.38095238095238093,13.46938775510204,0.0,0.0,0.0,6,Обычный клиент
11068,157611258.73,30135.995933078393,5230.0,423.0,228.0,6.0,0.3864244741873805,13.504397705544934,0.006449496744019818,0.8673745841608381,0.0,3,Обычный клиент
11069,121034693.65,33499.77681981733,3613.0,217.0,406.0,6.0,0.408524771657902,13.48879047882646,0.019271787201322006,0.0968895747686308,0.022495137864134214,7,Неопределенный клиент
11070,15074848.98,23777.364321766563,634.0,44.0,137.0,6.0,0.3580441640378549,13.307570977917981,0.08304816132227681,0.13101292109926,0.03154908753188717,0,Автолюбитель
11071,351068819.71,11679.324651851359,30059.0,677.0,500.0,6.0,0.37952027678898165,13.592135466915067,0.03131206131914677,0.11331681358903328,0.014220502931943503,4,Неопределенный клиент
11072,12554431.21,7981.20229497775,1573.0,409.0,269.0,6.0,0.3820724729815639,13.474253019707565,0.0,0.1534916212265422,0.0,6,Обычный клиент
11073,13628485.41,18981.177451253483,718.0,51.0,144.0,6.0,0.43454038997214484,13.749303621169917,0.05937699793156985,0.1503468608842279,0.04499938412451952,1,Обычный клиент
11074,19063268.02,32093.043804713805,594.0,181.0,23.0,6.0,0.4478114478114478,13.33838383838384,0.0011020119938491009,0.8961737296079836,0.0,3,Обычный клиент
11075,248964813.01,21394.243620348887,11637.0,461.0,498.0,6.0,0.397181404141961,13.45784996133024,0.1281120052042008,0.14666731237451344,0.09803772599391233,5,Неопределенный клиент
11076,107033933.8,33882.22025957581,3159.0,389.0,232.0,6.0,0.37258626147515034,13.679962013295347,0.0070207325221190746,0.5755184156372659,0.040173709564246624,3,Обычный клиент
11077,2206646.75,30647.871527777777,72.0,16.0,7.0,5.0,0.4722222222222222,13.972222222222221,0.005636167184439467,0.9815798564042931,0.0,3,Обычный клиент
11078,55349108.61,31147.500624648284,1777.0,226.0,135.0,6.0,0.3657850309510411,13.741699493528419,0.013111184230867417,0.6357825967524646,0.04412594062190083,3,Обычный клиент
11079,97451155.97,6417.593412578202,15185.0,309.0,500.0,6.0,0.3975633849193283,13.59130721106355,0.11327318881058933,0.19542097587700888,0.024097512406347704,4,Неопределенный клиент
11080,5474057.8,17947.73049180328,305.0,20.0,64.0,6.0,0.4360655737704918,13.259016393442623,0.23829454997716687,0.21373541214709132,0.09707049859795051,0,Автолюбитель
11081,53076481.68,20636.268149300155,2572.0,144.0,353.0,6.0,0.40396578538102645,13.583203732503888,0.05828008700067249,0.13979826403595183,0.040238809401052976,1,Обычный клиент
11082,80457489.95,19193.10351860687,4192.0,119.0,455.0,6.0,0.3926526717557252,13.493559160305344,0.027031948067875313,0.16449680456381177,0.0,1,Обычный клиент
11083,89973808.37,28508.811270595692,3156.0,395.0,383.0,6.0,0.36406844106463876,13.578897338403042,0.019424978576129154,0.2237428910112944,0.056334239172763825,7,Неопределенный клиент
11084,49158712.34,31962.75184655397,1538.0,500.0,52.0,6.0,0.3784135240572172,13.562418725617686,0.0013893234128597597,0.9035224456817006,0.0,3,Обычный клиент
11085,307892241.1,19260.11767171275,15986.0,693.0,500.0,6.0,0.3848992868760165,13.58150882021769,0.17567607708059257,0.17420705311823462,0.1091423605542751,5,Неопределенный клиент
11086,73509476.03,15482.19798441449,4748.0,174.0,427.0,6.0,0.38500421229991577,13.414700926705981,0.02080267460178766,0.2118366344176484,0.12009163888472352,5,Неопределенный клиент
11087,224482254.44,28109.473383420987,7986.0,669.0,311.0,6.0,0.38717756073127974,13.568494866015527,0.00462646814818758,0.9228702755004281,0.0,3,Обычный клиент
11088,279945533.36,21887.844672400315,12790.0,256.0,500.0,6.0,0.39351055512118843,13.481939014855357,0.08350770362153706,0.05913650345230141,0.007698628351496124,4,Неопределенный клиент
11089,26961854.22,5512.544309957064,4891.0,539.0,403.0,6.0,0.3950112451441423,13.641177673277449,0.031198853132883682,0.29615915637125645,0.12989990901300855,5,Неопределенный клиент
11090,149345506.6,29243.294811043663,5107.0,388.0,238.0,6.0,0.39533972978265125,13.419032700215391,0.0012049599890673912,0.8820151539798654,0.0,3,Обычный клиент
11091,1993820.11,25561.796282051284,78.0,117.0,17.0,6.0,0.358974358974359,13.384615384615385,0.01875416433632019,0.3932150127626107,0.011228289797919634,2,Неопределенный клиент
11092,83703455.48,18453.14274250441,4536.0,276.0,450.0,6.0,0.37742504409171074,13.63888888888889,0.15139969296760983,0.18024345486674523,0.04455207826982772,0,Автолюбитель
11093,76102227.74,23670.988410575424,3215.0,504.0,432.0,6.0,0.3881804043545879,13.669984447900466,0.0,0.0,0.0,6,Обычный клиент
11094,5395430.32,30482.657175141245,177.0,246.0,36.0,6.0,0.3446327683615819,13.045197740112995,0.04393137079750109,0.32379252374442674,0.025172097857803485,2,Неопределенный клиент
11095,946401703.85,57444.716470409716,16475.0,534.0,499.0,6.0,0.37456752655538694,13.473869499241275,0.010978137885566107,0.056136838917209435,0.0,7,Неопределенный клиент
11096,17775180.61,4498.906760313845,3951.0,405.0,364.0,6.0,0.3973677549987345,13.658061250316376,0.018814657208706696,0.3552706517337604,0.13736355166069955,5,Неопределенный клиент
11097,109434922.74,26750.164443901245,4091.0,241.0,431.0,6.0,0.4016132974822782,13.59105353214373,0.006762660049190071,0.1272537107106656,0.03538499313605858,7,Неопределенный клиент
11098,26772963.61,37444.70434965035,715.0,107.0,133.0,6.0,0.3972027972027972,13.692307692307692,0.18470973337269628,0.12852518122852669,0.04760609092689086,0,Автолюбитель
11099,145862443.3,38054.38124184712,3833.0,405.0,446.0,6.0,0.4056874510827028,13.446386642316723,0.009825097314820584,0.03905734657332453,0.0,6,Обычный клиент
11100,42665299.62,27813.102750977832,1534.0,109.0,85.0,6.0,0.41916558018252936,13.471316818774445,0.0058638669417130414,0.9285063119873153,0.0,3,Обычный клиент
11101,10009990.26,45707.71808219178,219.0,301.0,44.0,6.0,0.3881278538812785,12.789954337899543,0.007679055423976008,0.19600418672135653,0.016699970295475593,2,Неопределенный клиент
11102,23187750.52,9483.74254396728,2445.0,722.0,360.0,6.0,0.3787321063394683,13.625766871165645,0.025506262001994316,0.1766881179986061,0.0,6,Обычный клиент
11103,14203839.67,11946.038410428931,1189.0,184.0,259.0,6.0,0.3809924306139613,13.273338940285955,0.0,0.0,0.0,6,Обычный клиент
11104,93482350.49,17086.885485286053,5471.0,433.0,471.0,6.0,0.388594406872601,13.612136720891975,0.021009137978511692,0.19564120825092446,0.060831890407038056,1,Обычный клиент
11105,104625721.02,28231.44118186724,3706.0,278.0,184.0,6.0,0.38397193739881275,13.628980032379925,0.0082787116930303,0.9151191415129901,0.0,3,Обычный клиент
11106,37748168.69,32569.60197584124,1159.0,325.0,34.0,6.0,0.3830888697152718,13.383088869715271,0.0008314602029505767,0.9042028046526673,0.0,3,Обычный клиент
11107,169487625.9,16495.146072992702,10275.0,682.0,496.0,6.0,0.3747931873479319,13.4607299270073,0.020694194348261266,0.1942678695577858,0.04937441565756217,7,Неопределенный клиент
11108,32986802.66,22671.34203436426,1455.0,38.0,264.0,6.0,0.4054982817869416,13.801374570446736,0.02412867710168064,0.1640959281744465,0.0,1,Обычный клиент
11109,195186917.49,30603.154200376295,6378.0,184.0,485.0,6.0,0.396519285042333,13.487300094073378,0.02222116285135868,0.10633909417142873,0.0,7,Неопределенный клиент
11110,1350794.42,23698.147719298246,57.0,68.0,17.0,6.0,0.45614035087719296,12.473684210526315,0.03142414520782519,0.5004462485120423,0.0,2,Неопределенный клиент
11111,106823132.47,14679.556475195823,7277.0,242.0,464.0,6.0,0.39947780678851175,13.515184828913014,0.07976542002635022,0.1150031806402054,0.17941616957715115,5,Неопределенный клиент
11112,222846579.4,14717.116589618281,15142.0,646.0,499.0,6.0,0.39189010698718796,13.571324791969356,0.06097108686425725,0.21567753083492022,0.12558654745947606,5,Неопределенный клиент
11113,269681386.98,30115.17442546064,8955.0,342.0,494.0,6.0,0.40558347292015634,13.524176437744277,0.019626994095786596,0.10269155135298169,0.0708966632221375,7,Неопределенный клиент
11114,44041590.66,25066.357803073417,1757.0,48.0,309.0,6.0,0.39612976664769495,13.564029595902106,0.015713079605649286,0.13403239782075574,0.0,1,Обычный клиент
11115,3536463.42,26003.4075,136.0,182.0,42.0,6.0,0.3235294117647059,13.544117647058824,0.014177717692892184,0.26665057375314233,0.02935610457975556,2,Неопределенный клиент
11116,67418910.52,18360.269749455336,3672.0,185.0,422.0,6.0,0.38943355119825707,13.59041394335512,0.036262576495874235,0.16348528795537706,0.07131424021712299,1,Обычный клиент
11117,167490176.01,19074.157386402458,8781.0,590.0,494.0,6.0,0.3746725885434461,13.503473408495616,0.01801636007487291,0.1772700985055225,0.0425224877044417,7,Неопределенный клиент
11118,9485854.69,30898.54947882736,307.0,33.0,77.0,6.0,0.3583061889250814,13.315960912052118,0.006989179379892019,0.1846960613730422,0.03175677045923629,1,Обычный клиент
11119,174842780.76,34431.42590783773,5078.0,530.0,476.0,6.0,0.4023237495076802,13.459826703426545,0.012189293894412664,0.04852359338556656,0.0,6,Обычный клиент
11120,10280301.72,29541.096896551728,348.0,522.0,70.0,6.0,0.3649425287356322,13.232758620689655,0.011441867486356228,0.26195729204726104,0.03739483436095103,2,Неопределенный клиент
11121,38209099.96,18168.853999048977,2103.0,302.0,382.0,6.0,0.34569662387066097,13.485496909177366,0.0,0.0,0.0,6,Обычный клиент
11122,148870430.39000002,24721.094385586188,6022.0,195.0,482.0,6.0,0.38724676187313184,13.509133178346065,0.09583627771226193,0.13869107482198095,0.0,0,Автолюбитель
11123,255552542.55,17446.24129915347,14648.0,536.0,498.0,6.0,0.3908383397050792,13.572569634079738,0.14389896869370827,0.09378501877088836,0.14962220054030137,5,Неопределенный клиент
11124,55163140.76,16330.118638247483,3378.0,169.0,398.0,6.0,0.3851391355831853,13.801361752516282,0.040402840905971654,0.19915472267609152,0.06029328015368791,1,Обычный клиент
11125,218168554.37,22601.114096135916,9653.0,644.0,493.0,6.0,0.38143582306018853,13.485444939397079,0.012235719293774958,0.1443058560428779,0.0344353911666798,7,Неопределенный клиент
11126,66292590.23,32656.44838916256,2030.0,299.0,302.0,6.0,0.383743842364532,13.677339901477833,0.04038864178802808,0.14951897286877217,0.08060116977571297,1,Обычный клиент
11127,63931129.74,42004.684454664915,1522.0,170.0,247.0,6.0,0.3843626806833114,13.697109067017083,0.01989740546074073,0.15726298034914094,0.03680182110919162,1,Обычный клиент
11128,16551624.81,13402.125352226722,1235.0,74.0,217.0,6.0,0.3441295546558704,13.335222672064777,0.10242557087058574,0.2587661362050896,0.052592508590097745,1,Обычный клиент
11129,209483746.88,22283.13444101691,9401.0,501.0,496.0,6.0,0.38059780874375065,13.519731943410276,0.212160055335745,0.13406768027730628,0.05513815158469825,0,Автолюбитель
11130,62524212.44,21808.235940006976,2867.0,682.0,402.0,6.0,0.3753051970701081,13.563306592256714,0.04529195490015196,0.06597444156467332,0.0,7,Неопределенный клиент
11131,121112475.45,6986.989468674282,17334.0,358.0,500.0,6.0,0.39258105457482406,13.60032306449752,0.07011114609333172,0.1916565565500544,0.025711975817764528,4,Неопределенный клиент
11132,42061980.52,24257.19753171857,1734.0,262.0,325.0,6.0,0.3679354094579008,13.625720876585929,0.0,0.0,0.0,6,Обычный клиент
11133,16498265.23,38728.32213615024,426.0,612.0,81.0,6.0,0.3873239436619718,12.87793427230047,0.01692393752358168,0.2647551084375433,0.011749050418193574,2,Неопределенный клиент
11134,53244746.47,44894.38994097808,1186.0,119.0,239.0,6.0,0.3760539629005059,13.534569983136594,0.08753540206311362,0.03833242029145491,0.0,6,Обычный клиент
11135,59630960.45,35180.507640118,1695.0,83.0,282.0,6.0,0.40058997050147493,13.627728613569321,0.008903171875709742,0.09830463832483852,0.03342089503440154,7,Неопределенный клиент
11136,67054003.95,71182.5944267516,942.0,46.0,174.0,6.0,0.40445859872611467,13.770700636942674,0.004446409348236989,0.051421239551497355,0.019441262612327564,7,Неопределенный клиент
11137,73119282.65,40825.95346175321,1791.0,273.0,272.0,6.0,0.3880513679508654,13.739810161920715,0.04430800347847778,0.1215411267440819,0.05860599782566384,1,Обычный клиент
11138,50036838.67,16235.184513303051,3082.0,193.0,381.0,6.0,0.399740428293316,13.62946138870863,0.012345779558019387,0.2001725182131695,0.07157393043192431,1,Обычный клиент
11139,105047895.15,26709.35549199085,3933.0,681.0,456.0,6.0,0.38520213577421814,13.389016018306636,0.0,0.0,0.0,6,Обычный клиент
11140,142817846.54,28916.34876290747,4939.0,376.0,206.0,6.0,0.38084632516703787,13.383073496659243,0.0013498786368131162,0.8931726887806917,0.0,3,Обычный клиент
11141,22335965.98,20158.814061371842,1108.0,133.0,180.0,6.0,0.37364620938628157,13.418772563176896,0.07159337149026228,0.2952189310238195,0.07581433467065121,1,Обычный клиент
11142,73822473.61,30392.12581720873,2429.0,176.0,127.0,6.0,0.3968711403869905,13.650061753808151,0.002877377573693578,0.8701279821555413,0.0,3,Обычный клиент
11143,15967957.83,32587.669040816327,490.0,72.0,109.0,6.0,0.36122448979591837,13.540816326530612,0.04776113189422169,0.1310123700395569,0.047327831651719734,1,Обычный клиент
11144,69193627.69,32996.484353838816,2097.0,255.0,147.0,6.0,0.380066762041011,13.542680019074869,0.014754923886546697,0.6140738882829342,0.050885626141391874,3,Обычный клиент
11145,215089070.92,34141.122368253964,6300.0,326.0,486.0,6.0,0.37555555555555553,13.532380952380953,0.009074188482249454,0.0942818708233788,0.03479754232972536,7,Неопределенный клиент
11146,24371358.06,4395.195321911632,5545.0,587.0,413.0,6.0,0.3971145175834085,13.58034265103697,0.01615257176193652,0.3406457686749033,0.15529213229244232,5,Неопределенный клиент
11147,170624238.3,20424.25644002873,8354.0,538.0,488.0,6.0,0.399449365573378,13.514962892027771,0.016765856003238197,0.15132082204290198,0.04303795277367694,7,Неопределенный клиент
11148,17094532.84,9869.822655889146,1732.0,359.0,323.0,6.0,0.3931870669745958,13.497113163972287,0.045514332990687335,0.1747927263041837,0.0,1,Обычный клиент
11149,22486892.1,42428.09830188679,530.0,70.0,112.0,6.0,0.39433962264150946,13.69433962264151,0.026324523520971577,0.13803597163166892,0.0640715672754084,1,Обычный клиент
11150,246888628.21,39660.82380883534,6225.0,305.0,474.0,6.0,0.39598393574297186,13.588273092369478,0.02406595663428511,0.08376246467864806,0.02729051122706629,7,Неопределенный клиент
11151,312282263.58,13653.474273347323,22872.0,482.0,500.0,6.0,0.39366911507520114,13.593870234347674,0.1829889673044492,0.10077741732500863,0.010302566252456393,4,Неопределенный клиент
11152,35684076.39,7940.381929238985,4494.0,444.0,397.0,6.0,0.4009790832220739,13.495104583889631,0.011399951495283748,0.17923961181162576,0.09037476449590125,5,Неопределенный клиент
11153,80224788.46,24806.675466914035,3234.0,159.0,391.0,6.0,0.3930117501546073,13.403834260977119,0.1862610553027565,0.12749176652674718,0.04877701113479509,0,Автолюбитель
11154,42763241.26,13821.344945054945,3094.0,502.0,429.0,6.0,0.40562378797672916,13.59437621202327,0.0,0.0,0.0,6,Обычный клиент
11155,149782695.94,17679.732759678944,8472.0,287.0,484.0,6.0,0.38491501416430596,13.681775259678943,0.1492780766808783,0.0906379733306328,0.14447663272577627,5,Неопределенный клиент
11156,223871145.05,57743.39567964921,3877.0,400.0,454.0,6.0,0.3943770956925458,13.488522053133867,0.013516879450114733,0.031888879642821125,0.0,6,Обычный клиент
11157,572503336.88,32647.316199817516,17536.0,588.0,500.0,6.0,0.38942746350364965,13.520643248175183,0.02551195413042882,0.10346839255614017,0.0,4,Неопределенный клиент
11158,19092758.94,9031.579441816462,2114.0,457.0,364.0,6.0,0.3841059602649007,13.697729422894986,0.03384345772293085,0.19614766057482103,0.0,1,Обычный клиент
11159,112776493.87,31076.465657205845,3629.0,179.0,422.0,6.0,0.3819233948746211,13.518324607329843,0.028050410874153914,0.10303565575814615,0.043459476100132455,1,Обычный клиент
11160,144743438.11,6479.985589380849,22337.0,483.0,500.0,6.0,0.3933384071271881,13.566727850651386,0.03888621276028082,0.20906647233985615,0.026058148122290722,4,Неопределенный клиент
11161,258761798.11,9125.147163310647,28357.0,619.0,500.0,6.0,0.3856190711288218,13.533906971823535,0.02933629672326286,0.1394525786401446,0.016112924165983644,4,Неопределенный клиент
11162,133922508.41,19651.13843140132,6815.0,581.0,486.0,6.0,0.39691856199559794,13.473220836390315,0.019738378644366974,0.15120684521533298,0.039229371316104364,7,Неопределенный клиент
11163,76825571.93,27805.129182048502,2763.0,85.0,385.0,6.0,0.37495475931958017,13.571842200506696,0.02257522028707141,0.11914001770582067,0.0,7,Неопределенный клиент
11164,60949608.14,16662.003318753417,3658.0,122.0,383.0,6.0,0.4034991798797157,13.514762165117551,0.18412066365091484,0.09755600046422218,0.15355502054258163,5,Неопределенный клиент
11165,48524882.05,21461.690424590888,2261.0,78.0,301.0,6.0,0.3715170278637771,13.674038036267138,0.19067649686332416,0.1459045277576311,0.08771159826034033,0,Автолюбитель
11166,75367995.8,26242.338370473535,2872.0,177.0,378.0,6.0,0.37952646239554316,13.470752089136491,0.08479711928335502,0.11630931547207203,0.029203050666765908,1,Обычный клиент
11167,231955499.14,24326.743486103827,9535.0,631.0,495.0,6.0,0.39077084425799685,13.61814368117462,0.10243060564673105,0.1377074487064476,0.03359455895157183,7,Неопределенный клиент
11168,84319813.01,21079.953252500003,4000.0,117.0,455.0,6.0,0.41525,13.3575,0.06148509626539553,0.16730350194594198,0.0,1,Обычный клиент
11169,126942335.91,7222.070655401945,17577.0,358.0,500.0,6.0,0.37543380554133243,13.540251464982648,0.15630588690338523,0.18472954536322428,0.023290753938041347,4,Неопределенный клиент
